russian_title,english_title,rating,vote_count,genre,director,is_film,start_year,end_year,duration_minutes,country,actors
Любовь матери,Lyubov materi,,,Режиссёр: Ирина Громозда,,False,,,,мелодрама,Пётр Рыков|Сергей Дзялик
Разбить кокон,Po jian,,,детектив,Тэн Би,False,,,,Китай,Чжан Яо|Чэнь Чуюэ
Мир динозавров,Kong long shi jie,,,фантастика,Райан Беллгардт,True,2020.0,,78.0,Китай,Ши Яньнэн|Steven He
Принцип удовольствия,Zasada przyjemnosci,,,криминал,Дариуш Яблонски,False,,,,Польша,Малгожата Бучковска|Карел Роден
Девушка и паук,Das Mädchen und die Spinne,6.3,354.0,драма,Рамон Цюрхер,True,2021.0,,98.0,Швейцария,Генриетта Конфуриус|Лилиан Амуат
"Любовь, страх и ненависть",Death of a Ladies' Man,6.0,354.0,драма,Мэтт Биссоннет,True,2020.0,,104.0,Канада,Гэбриел Бирн|Джессика Паре
Тёмные истории,Dark Stories,,,ужасы,Уильям Лубрано,False,,,,Франция,Кристанна Локен|Мишель Райан
Фури-кури: Прогрессив,FLCL Progressive,6.1,354.0,аниме,Кацуюки Мотохиро,False,,,,Япония,Мэгуми Хаясибара|Кикуко Иноуэ
Вирус,Virus,,,триллер,Aashiq Abu,True,2019.0,,152.0,Индия,Парвати Тирувоту|Товино Томас
"Солнце, море и любовь","Sun, Sand & Romance",,,мелодрама,Марк Росман,True,2017.0,,84.0,США,Триша Хелфер|Пол Кэмпбелл
Violent Starr,,,,ужасы,Oliver Tietgen,False,,,,Германия,Майкл Берриман|Бьянка Брэди
Незваный гость,Unwanted Guest,,,триллер,Фред Олен Рэй,True,2016.0,,86.0,США,Бет Литтлфорд|Кейт Манси
Беглянки,Wanted,6.9,354.0,боевик,Питер Темплмен,False,2016.0,2016.0,,Австралия,Ребекка Гибни|Джералдина Хейквилл
Чёрная работа,Black Work,6.0,354.0,триллер,Майкл Сэмюэлс,False,,,,Великобритания,Шеридан Смит|Мэттью МакНалти
Уйти от погони,Lone Target,7.3,354.0,реальное ТВ,,False,,,,США,Родд Хьюстон
В поисках Фэнни,Finding Fanny,6.7,354.0,драма,Хоми Ададжаниа,True,2014.0,,102.0,Индия,Дипика Падукон|Насируддин Шах
Загнанные,The Hunted,4.7,354.0,ужасы,Джош Стюарт,True,2013.0,,89.0,США,Джош Стюарт|Скипп Саддат
Альтернативная игра богов,Choujigen Game Neptune The Animation,6.1,354.0,аниме,Масахиро Мукаи,False,,,,Япония,Риэ Танака|Рина Сато
Последнее танго в Галифаксе,Last Tango in Halifax,7.6,354.0,драма,Эрос Лин,False,2012.0,2012.0,,Великобритания,Энн Рейд|Дерек Джекоби
Свадьба под прикрытием,Undercover Bridesmaid,5.3,354.0,мелодрама,Мэттью Даймонд,True,2012.0,,87.0,США,Брук Бёрнс|Грегори Харрисон
НЕнормальное явление,Supernatural Activity,2.6,354.0,комедия,Дерек Ли Никсон,True,2012.0,,92.0,США,Эндрю Подза|Лидди Бисанз
Школа Сюрикен,Shuriken School,6.1,354.0,мультфильм,Джим Гомез,False,2006.0,2006.0,,Франция,Кимберли Брукс|Джессика ДиЧикко
Существо,Creature,3.8,354.0,ужасы,Фред Эндрюс,True,2011.0,,93.0,США,Мехкад Брукс|Серинда Свон
Строго на юг,Plein sud,6.0,354.0,драма,Себастьен Лифшиц,True,2009.0,,87.0,Франция,Янник Ренье|Леа Сейду
Раскопки,Bonekickers,6.5,354.0,драма,Джеймс Стронг,False,,,,Великобритания,Хью Бонневилль|Джули Грэм
Виджит спешит на помощь,"Widget, the World Watcher",7.0,354.0,мультфильм,Том Бертон,False,,,,США,Расси Тейлор|Джим Каммингс
Оккупация,Occupation,6.9,354.0,драма,Ник Мерфи,False,,,,Великобритания,Джеймс Несбитт|Стивен Грэм
А.Р.О.Г.,A.R.O.G,6.6,354.0,фантастика,Али Танер Балтаджи,True,2008.0,,127.0,Турция,Джем Йылмаз|Озге Озберк
Приключения Ти-Рекс,The Adventures of T-Rex,6.3,354.0,мультфильм,Стефан Мартиньере,False,,,,США,Майкл Битти|Майкл Добсон
Желание,Deseo,,,драма,Антонио Савала,True,2013.0,,97.0,Мексика,Кристиан Бах|Ари Боровой
Это особенное лето,Kid Svensk,6.0,354.0,драма,Нана Хуолман,True,2007.0,,90.0,Финляндия,Миа Сааринен|Милка Алрот
Моя девушка и я,Parangjuuibo,7.3,354.0,драма,Чон Юн-су,True,2005.0,,95.0,Корея Южная,Чха Тхэ-хён|Сон Хе-гё
Секс,The Sex Movie,4.7,354.0,драма,Колтон Лоуренс,True,2006.0,,84.0,США,Мишель Мосли|Мэттью Тайлер
099 центральная,099 Central,7.7,354.0,боевик,Хорхе Ниско,False,,,,Аргентина,Факундо Арана|Нэнси Дуплаа
Закон и порядок: Суд присяжных,Law & Order: Trial by Jury,6.3,354.0,драма,Калеб Дешанель,False,2005.0,2005.0,,США,Биби Ньювирт|Эми Карлсон
Корбетт и Кортни пред кинетографом,Corbett and Courtney Before the Kinetograph,4.8,354.0,короткометражка,Уильям К.Л. Диксон,True,1894.0,,1.0,США,Джеймс Дж. Корбетт|Питер Кортни
Украденный поезд,Otkradnatiyat vlak,6.5,354.0,драма,Владимир Янчев,True,1971.0,,81.0,Болгария,Стефан Илиев|Георги Калоянчев
Городская собака,Mah nakorn,7.2,354.0,фэнтези,Висит Сасанатьенг,True,2004.0,,100.0,Таиланд,Mahasamut Boonyaruk|Саенгтхонг Гате-Утхонг
Боязнь высоты,Don't Look Down,5.8,354.0,ужасы,Ларри Шоу,True,1998.0,,90.0,США,Меган Уорд|Билли Бёрк
Ритуал в преображенном времени,Ritual in Transfigured Time,6.7,354.0,короткометражка,Майя Дерен,True,1946.0,,15.0,США,Рита Кристиани|Майя Дерен
Четыре звезды,Quatre étoiles,6.4,354.0,комедия,Кристиан Венсан,True,2006.0,,106.0,Франция,Хосе Гарсия|Рене Ле Кальм
Сага о викинге,Den røde kappe,6.5,354.0,драма,Габриэль Аксель,True,1966.0,,100.0,Дания,Олег Видов|Гитте Хеннинг
Белая богиня каннибалов,Mondo cannibale,3.9,354.0,ужасы,Хесус Франко,True,1980.0,,90.0,Испания,Эл Клайвер|Сабрина Сиани
Шах и мат,Le coup du berger,7.2,354.0,короткометражка,Жак Риветт,True,1956.0,,28.0,Франция,Вирджиния Витри|Анн Доа
Каждому свое,A ciascuno il suo,6.8,354.0,драма,Элио Петри,True,1967.0,,93.0,Италия,Джан Мария Волонте|Ирен Папас
Психотерапевт,Psy,6.8,354.0,комедия,Филипп де Брока,True,1980.0,,90.0,Франция,Патрик Девэр|Анни Дюпере
Три кроны для моряка,Les trois couronnes du matelot,7.3,354.0,фэнтези,Рауль Руис,True,1982.0,,117.0,Франция,Жан-Бернар Гийярд|Филипп Депланш
Танец пьяного богомола,Nan bei zui quan,6.9,354.0,боевик,Юэнь У-Пин,True,1979.0,,94.0,Гонконг,Юань Сяотянь|Хван Джан-Ли
Страсть в пустыне,Passion in the Desert,7.3,354.0,драма,Лавиния Куррье,True,1997.0,,91.0,США,Бен Дэниелс|Мишель Пикколи
Когда от ужаса дыбом шерсть,Hair-Raising Hare,6.7,354.0,мультфильм,Чак Джонс,True,1946.0,,7.0,США,Мэл Бланк
Обещания! Обещания!,Promises..... Promises!,,,драма,Кинг Донован,True,1963.0,,75.0,США,Джейн Мэнсфилд|Мари МакДональд
Дело Доминичи,L'affaire Dominici,6.8,354.0,драма,Клод Бернар-Обер,True,1972.0,,105.0,Франция,Жан Габен|Виктор Лану
Когда влюбляешься,Jab Pyaar Kisise Hota Hai,8.0,354.0,драма,Дипак Сарин,True,1998.0,,162.0,Индия,Салман Кхан|Твинкл Кханна
Мусор,Trash,6.0,354.0,драма,Пол Моррисси,True,1970.0,,110.0,США,Джо Даллесандро|Холли Вудлон
Американский бизон,American Buffalo,6.0,354.0,драма,Майкл Корренте,True,1996.0,,88.0,Великобритания,Дастин Хоффман|Деннис Франц
Бродяги,The Sundowners,6.3,354.0,драма,Фред Циннеман,True,1960.0,,133.0,Великобритания,Дебора Керр|Роберт Митчем
Парад любви,The Love Parade,6.2,354.0,мюзикл,Эрнст Любич,True,1929.0,,107.0,США,Морис Шевалье|Джанетт Макдональд
Замороченные,Bamboozled,6.3,354.0,драма,Спайк Ли,True,2000.0,,135.0,США,Дэймон Уайанс|Савьон Гловер
Как умереть в одиночестве,How to Die Alone,6.4,353.0,комедия,Шери Давани,False,,,,США,Наташа Ротуэлл|Конрад Рикамора
Жених,Күйеу бала,,,драма,Максат Оспанов,False,,,,Казахстан,Диас Мырзахмет
В изоляции,In Isolation,,,ужасы,Алексей Митс,True,2022.0,,87.0,Кипр,Дарья Авратинская|Илья Ильиных
Крушение,Wreck,,,ужасы,Крис Боф,False,2022.0,2022.0,,Великобритания,Джоди Тайак|Оскар Кеннеди
Фрида Кало,Frida Kahlo,,,документальный,Али Рэй,True,2020.0,,90.0,Великобритания,Диана Бермудес
Между двумя мирами,Iki dünya arasinda,,,драма,Толга Четин,False,,,,Турция,Инанч Бенлиолу|Башак Зебил
18++ Forever Love,,,,драма,Наято Фио Нуала,,,,,Индонезия,Reska Tania Apriadi|Адипати Долкен
Бруно Рейдаль,Bruno Reidal,6.2,353.0,драма,Vincent Le Port,True,2021.0,,101.0,Франция,Дмитрий Доре|Жан-Люк Венсан
Гражданин Х,Citizen K,7.2,353.0,документальный,Алекс Гибни,True,2019.0,,126.0,Великобритания,Алекс Гибни
Женская волейбольная сборная,Duo guan,6.9,353.0,биография,Питер Чан,True,2020.0,,135.0,Китай,Гун Ли|Хуан Бо
Тело,The Body,6.8,353.0,триллер,Джитху Джозеф,True,2019.0,,101.0,Индия,Эмран Хашми|Риши Капур
Исчезнувший город,Shoumetsu toshi,,,аниме,Сигэюки Мия,False,,,,Япония,Кана Ханадзава|Томокадзу Сугита
Сегодняшнее меню для семьи Эмии,Emiya-san Chi no Kyou no Gohan,7.2,353.0,аниме,Такахиро Миура,False,,,,Япония,Нориаки Сугияма|Аяко Кавасуми
Белая кровь,Whiteblood,,,боевик,Ben Butler,False,,,,США,Джернест Корчадо|Тим Эбелл
Детская площадка,Plac zabaw,5.3,353.0,триллер,Бартош Ковальски,True,2016.0,,82.0,Польша,Michalina Swistun|Николас Пшигода
Больше чем искусство,The Art of More,6.1,353.0,драма,Джефф Ренфро,False,2015.0,2015.0,,США,Кристиан Кук|Кейт Босворт
Клиника доктора Мо,Dr. Mo Clinic,5.9,353.0,мелодрама,Квон Хёк-чхан,False,,,,Корея Южная,Ким Ён-гван|Сандара Пак
Новый уровень,Level Up,5.1,353.0,боевик,Адам Рэндолл,True,2016.0,,84.0,Великобритания,Джош Боуман|Нил Мэскелл
Детектив К: Тайна затерянного острова,Joseon myeongtamjeong: sarajin nopui ttal,6.6,353.0,комедия,Ким Сог-юн,True,2015.0,,125.0,Корея Южная,Ким Мён-мин|О Даль-су
Казанова,Casanova,6.4,353.0,драма,Жан-Пьер Жёне,True,2015.0,,55.0,США,Диего Луна|Бояна Новакович
Лавовое поле,Hraunið,6.4,353.0,драма,Рейнир Лингдаль,False,,,,Исландия,Этли Рафн Сигурдссон|Бьёдн Хлинур Харальдссон
